,File_path,Emotion
6035,./Audios\Dataset\1074_TIE_NEU_XX.wav,neutral
6036,./Audios\Dataset\1074_TIE_SAD_XX.wav,sad
6037,./Audios\Dataset\1074_TSI_ANG_XX.wav,angry
6038,./Audios\Dataset\1074_TSI_DIS_XX.wav,disgust
6039,./Audios\Dataset\1074_TSI_FEA_XX.wav,fear
6040,./Audios\Dataset\1074_TSI_HAP_XX.wav,happy
6041,./Audios\Dataset\1074_TSI_NEU_XX.wav,neutral
6042,./Audios\Dataset\1074_TSI_SAD_XX.wav,sad
6043,./Audios\Dataset\1074_WSI_ANG_XX.wav,angry
6044,./Audios\Dataset\1074_WSI_DIS_XX.wav,disgust
6045,./Audios\Dataset\1074_WSI_FEA_XX.wav,fear
6046,./Audios\Dataset\1074_WSI_HAP_XX.wav,happy
6047,./Audios\Dataset\1074_WSI_NEU_XX.wav,neutral
6048,./Audios\Dataset\1074_WSI_SAD_XX.wav,sad
6049,./Audios\Dataset\1075_DFA_ANG_XX.wav,angry
6050,./Audios\Dataset\1075_DFA_DIS_XX.wav,disgust
6051,./Audios\Dataset\1075_DFA_FEA_XX.wav,fear
6052,./Audios\Dataset\1075_DFA_HAP_XX.wav,happy
6053,./Audios\Dataset\1075_DFA_NEU_XX.wav,neutral
6054,./Audios\Dataset\1075_DFA_SAD_XX.wav,sad
6055,./Audios\Dataset\1075_IEO_ANG_HI.wav,angry
6056,./Audios\Dataset\1075_IEO_ANG_LO.wav,angry
6057,./Audios\Dataset\1075_IEO_ANG_MD.wav,angry
6058,./Audios\Dataset\1075_IEO_DIS_HI.wav,disgust
6059,./Audios\Dataset\1075_IEO_DIS_LO.wav,disgust
6060,./Audios\Dataset\1075_IEO_DIS_MD.wav,disgust
6061,./Audios\Dataset\1075_IEO_FEA_HI.wav,fear
6062,./Audios\Dataset\1075_IEO_FEA_LO.wav,fear
6063,./Audios\Dataset\1075_IEO_FEA_MD.wav,fear
6064,./Audios\Dataset\1075_IEO_HAP_HI.wav,happy
6065,./Audios\Dataset\1075_IEO_HAP_LO.wav,happy
6066,./Audios\Dataset\1075_IEO_HAP_MD.wav,happy
6067,./Audios\Dataset\1075_IEO_NEU_XX.wav,neutral
6068,./Audios\Dataset\1075_IEO_SAD_HI.wav,sad
6069,./Audios\Dataset\1075_IEO_SAD_LO.wav,sad
6070,./Audios\Dataset\1075_IEO_SAD_MD.wav,sad
6071,./Audios\Dataset\1075_IOM_ANG_XX.wav,angry
6072,./Audios\Dataset\1075_IOM_DIS_XX.wav,disgust
6073,./Audios\Dataset\1075_IOM_FEA_XX.wav,fear
6074,./Audios\Dataset\1075_IOM_HAP_XX.wav,happy
6075,./Audios\Dataset\1075_IOM_NEU_XX.wav,neutral
6076,./Audios\Dataset\1075_IOM_SAD_XX.wav,sad
6077,./Audios\Dataset\1075_ITH_ANG_XX.wav,angry
6078,./Audios\Dataset\1075_ITH_DIS_XX.wav,disgust
6079,./Audios\Dataset\1075_ITH_FEA_XX.wav,fear
6080,./Audios\Dataset\1075_ITH_HAP_XX.wav,happy
6081,./Audios\Dataset\1075_ITH_NEU_XX.wav,neutral
6082,./Audios\Dataset\1075_ITH_SAD_XX.wav,sad
6083,./Audios\Dataset\1075_ITS_ANG_XX.wav,angry
6084,./Audios\Dataset\1075_ITS_DIS_XX.wav,disgust
6085,./Audios\Dataset\1075_ITS_FEA_XX.wav,fear
6086,./Audios\Dataset\1075_ITS_HAP_XX.wav,happy
6087,./Audios\Dataset\1075_ITS_NEU_XX.wav,neutral
6088,./Audios\Dataset\1075_ITS_SAD_XX.wav,sad
6089,./Audios\Dataset\1075_IWL_ANG_XX.wav,angry
6090,./Audios\Dataset\1075_IWL_DIS_XX.wav,disgust
6091,./Audios\Dataset\1075_IWL_FEA_XX.wav,fear
6092,./Audios\Dataset\1075_IWL_HAP_XX.wav,happy
6093,./Audios\Dataset\1075_IWL_NEU_XX.wav,neutral
6094,./Audios\Dataset\1075_IWL_SAD_XX.wav,sad
6095,./Audios\Dataset\1075_IWW_ANG_XX.wav,angry
6096,./Audios\Dataset\1075_IWW_DIS_XX.wav,disgust
6097,./Audios\Dataset\1075_IWW_FEA_XX.wav,fear
6098,./Audios\Dataset\1075_IWW_HAP_XX.wav,happy
6099,./Audios\Dataset\1075_IWW_NEU_XX.wav,neutral
6100,./Audios\Dataset\1075_IWW_SAD_XX.wav,sad
6101,./Audios\Dataset\1075_MTI_ANG_XX.wav,angry
6102,./Audios\Dataset\1075_MTI_DIS_XX.wav,disgust
6103,./Audios\Dataset\1075_MTI_FEA_XX.wav,fear
6104,./Audios\Dataset\1075_MTI_HAP_XX.wav,happy
6105,./Audios\Dataset\1075_MTI_NEU_XX.wav,neutral
6106,./Audios\Dataset\1075_MTI_SAD_XX.wav,sad
6107,./Audios\Dataset\1075_TAI_ANG_XX.wav,angry
6108,./Audios\Dataset\1075_TAI_DIS_XX.wav,disgust
6109,./Audios\Dataset\1075_TAI_FEA_XX.wav,fear
6110,./Audios\Dataset\1075_TAI_HAP_XX.wav,happy
6111,./Audios\Dataset\1075_TAI_NEU_XX.wav,neutral
6112,./Audios\Dataset\1075_TAI_SAD_XX.wav,sad
6113,./Audios\Dataset\1075_TIE_ANG_XX.wav,angry
6114,./Audios\Dataset\1075_TIE_DIS_XX.wav,disgust
6115,./Audios\Dataset\1075_TIE_FEA_XX.wav,fear
6116,./Audios\Dataset\1075_TIE_HAP_XX.wav,happy
6117,./Audios\Dataset\1075_TIE_NEU_XX.wav,neutral
6118,./Audios\Dataset\1075_TIE_SAD_XX.wav,sad
6119,./Audios\Dataset\1075_TSI_ANG_XX.wav,angry
6120,./Audios\Dataset\1075_TSI_DIS_XX.wav,disgust
6121,./Audios\Dataset\1075_TSI_FEA_XX.wav,fear
6122,./Audios\Dataset\1075_TSI_HAP_XX.wav,happy
6123,./Audios\Dataset\1075_TSI_NEU_XX.wav,neutral
6124,./Audios\Dataset\1075_TSI_SAD_XX.wav,sad
6125,./Audios\Dataset\1075_WSI_ANG_XX.wav,angry
6126,./Audios\Dataset\1075_WSI_DIS_XX.wav,disgust
6127,./Audios\Dataset\1075_WSI_FEA_XX.wav,fear
6128,./Audios\Dataset\1075_WSI_HAP_XX.wav,happy
6129,./Audios\Dataset\1075_WSI_NEU_XX.wav,neutral
6130,./Audios\Dataset\1075_WSI_SAD_XX.wav,sad
6131,./Audios\Dataset\1076_DFA_ANG_XX.wav,angry
6132,./Audios\Dataset\1076_DFA_DIS_XX.wav,disgust
6133,./Audios\Dataset\1076_DFA_FEA_XX.wav,fear
6134,./Audios\Dataset\1076_DFA_HAP_XX.wav,happy
6135,./Audios\Dataset\1076_DFA_NEU_XX.wav,neutral
6136,./Audios\Dataset\1076_DFA_SAD_XX.wav,sad
6137,./Audios\Dataset\1076_IEO_ANG_HI.wav,angry
6138,./Audios\Dataset\1076_IEO_ANG_LO.wav,angry
6139,./Audios\Dataset\1076_IEO_ANG_MD.wav,angry
6140,./Audios\Dataset\1076_IEO_DIS_HI.wav,disgust
6141,./Audios\Dataset\1076_IEO_DIS_LO.wav,disgust
6142,./Audios\Dataset\1076_IEO_DIS_MD.wav,disgust
6143,./Audios\Dataset\1076_IEO_FEA_HI.wav,fear
6144,./Audios\Dataset\1076_IEO_FEA_LO.wav,fear
6145,./Audios\Dataset\1076_IEO_FEA_MD.wav,fear
6146,./Audios\Dataset\1076_IEO_HAP_HI.wav,happy
6147,./Audios\Dataset\1076_IEO_HAP_LO.wav,happy
6148,./Audios\Dataset\1076_IEO_HAP_MD.wav,happy
6149,./Audios\Dataset\1076_IEO_NEU_XX.wav,neutral
6150,./Audios\Dataset\1076_IEO_SAD_HI.wav,sad
6151,./Audios\Dataset\1076_IEO_SAD_LO.wav,sad
6152,./Audios\Dataset\1076_IEO_SAD_MD.wav,sad
6153,./Audios\Dataset\1076_IOM_ANG_XX.wav,angry
6154,./Audios\Dataset\1076_IOM_DIS_XX.wav,disgust
6155,./Audios\Dataset\1076_IOM_FEA_XX.wav,fear
6156,./Audios\Dataset\1076_IOM_HAP_XX.wav,happy
6157,./Audios\Dataset\1076_IOM_NEU_XX.wav,neutral
6158,./Audios\Dataset\1076_IOM_SAD_XX.wav,sad
6159,./Audios\Dataset\1076_ITH_ANG_XX.wav,angry
6160,./Audios\Dataset\1076_ITH_DIS_XX.wav,disgust
6161,./Audios\Dataset\1076_ITH_FEA_XX.wav,fear
6162,./Audios\Dataset\1076_ITH_HAP_XX.wav,happy
6163,./Audios\Dataset\1076_ITH_NEU_XX.wav,neutral
6164,./Audios\Dataset\1076_ITH_SAD_XX.wav,sad
6165,./Audios\Dataset\1076_ITS_ANG_XX.wav,angry
6166,./Audios\Dataset\1076_ITS_DIS_XX.wav,disgust
6167,./Audios\Dataset\1076_ITS_FEA_XX.wav,fear
6168,./Audios\Dataset\1076_ITS_HAP_XX.wav,happy
6169,./Audios\Dataset\1076_ITS_SAD_XX.wav,sad
6170,./Audios\Dataset\1076_IWL_ANG_XX.wav,angry
6171,./Audios\Dataset\1076_IWL_DIS_XX.wav,disgust
6172,./Audios\Dataset\1076_IWL_FEA_XX.wav,fear
6173,./Audios\Dataset\1076_IWL_HAP_XX.wav,happy
6174,./Audios\Dataset\1076_IWL_NEU_XX.wav,neutral
6175,./Audios\Dataset\1076_IWL_SAD_XX.wav,sad
6176,./Audios\Dataset\1076_IWW_ANG_XX.wav,angry
6177,./Audios\Dataset\1076_IWW_DIS_XX.wav,disgust
6178,./Audios\Dataset\1076_IWW_FEA_XX.wav,fear
6179,./Audios\Dataset\1076_IWW_HAP_XX.wav,happy
6180,./Audios\Dataset\1076_IWW_NEU_XX.wav,neutral
6181,./Audios\Dataset\1076_IWW_SAD_XX.wav,sad
6182,./Audios\Dataset\1076_MTI_ANG_XX.wav,angry
6183,./Audios\Dataset\1076_MTI_DIS_XX.wav,disgust
6184,./Audios\Dataset\1076_MTI_FEA_XX.wav,fear
6185,./Audios\Dataset\1076_MTI_HAP_XX.wav,happy
6186,./Audios\Dataset\1076_MTI_NEU_XX.wav,neutral
6187,./Audios\Dataset\1076_MTI_SAD_XX.wav,sad
6188,./Audios\Dataset\1076_TAI_ANG_XX.wav,angry
6189,./Audios\Dataset\1076_TAI_DIS_XX.wav,disgust
6190,./Audios\Dataset\1076_TAI_FEA_XX.wav,fear
6191,./Audios\Dataset\1076_TAI_HAP_XX.wav,happy
6192,./Audios\Dataset\1076_TAI_NEU_XX.wav,neutral
6193,./Audios\Dataset\1076_TAI_SAD_XX.wav,sad
6194,./Audios\Dataset\1076_TIE_ANG_XX.wav,angry
6195,./Audios\Dataset\1076_TIE_DIS_XX.wav,disgust
6196,./Audios\Dataset\1076_TIE_FEA_XX.wav,fear
6197,./Audios\Dataset\1076_TIE_HAP_XX.wav,happy
6198,./Audios\Dataset\1076_TIE_NEU_XX.wav,neutral
6199,./Audios\Dataset\1076_TIE_SAD_XX.wav,sad
6200,./Audios\Dataset\1076_TSI_ANG_XX.wav,angry
6201,./Audios\Dataset\1076_TSI_DIS_XX.wav,disgust
6202,./Audios\Dataset\1076_TSI_FEA_XX.wav,fear
6203,./Audios\Dataset\1076_TSI_HAP_XX.wav,happy
6204,./Audios\Dataset\1076_TSI_NEU_XX.wav,neutral
6205,./Audios\Dataset\1076_TSI_SAD_XX.wav,sad
6206,./Audios\Dataset\1076_WSI_ANG_XX.wav,angry
6207,./Audios\Dataset\1076_WSI_DIS_XX.wav,disgust
6208,./Audios\Dataset\1076_WSI_FEA_XX.wav,fear
6209,./Audios\Dataset\1076_WSI_HAP_XX.wav,happy
6210,./Audios\Dataset\1076_WSI_NEU_XX.wav,neutral
6211,./Audios\Dataset\1076_WSI_SAD_XX.wav,sad
6212,./Audios\Dataset\1077_DFA_ANG_XX.wav,angry
6213,./Audios\Dataset\1077_DFA_DIS_XX.wav,disgust
6214,./Audios\Dataset\1077_DFA_FEA_XX.wav,fear
6215,./Audios\Dataset\1077_DFA_HAP_XX.wav,happy
6216,./Audios\Dataset\1077_DFA_NEU_XX.wav,neutral
6217,./Audios\Dataset\1077_DFA_SAD_XX.wav,sad
6218,./Audios\Dataset\1077_IEO_ANG_HI.wav,angry
6219,./Audios\Dataset\1077_IEO_ANG_LO.wav,angry
6220,./Audios\Dataset\1077_IEO_ANG_MD.wav,angry
6221,./Audios\Dataset\1077_IEO_DIS_HI.wav,disgust
6222,./Audios\Dataset\1077_IEO_DIS_LO.wav,disgust
6223,./Audios\Dataset\1077_IEO_DIS_MD.wav,disgust
6224,./Audios\Dataset\1077_IEO_FEA_HI.wav,fear
6225,./Audios\Dataset\1077_IEO_FEA_LO.wav,fear
6226,./Audios\Dataset\1077_IEO_FEA_MD.wav,fear
6227,./Audios\Dataset\1077_IEO_HAP_HI.wav,happy
6228,./Audios\Dataset\1077_IEO_HAP_LO.wav,happy
6229,./Audios\Dataset\1077_IEO_HAP_MD.wav,happy
6230,./Audios\Dataset\1077_IEO_NEU_XX.wav,neutral
6231,./Audios\Dataset\1077_IEO_SAD_HI.wav,sad
6232,./Audios\Dataset\1077_IEO_SAD_LO.wav,sad
6233,./Audios\Dataset\1077_IEO_SAD_MD.wav,sad
6234,./Audios\Dataset\1077_IOM_ANG_XX.wav,angry
6235,./Audios\Dataset\1077_IOM_DIS_XX.wav,disgust
6236,./Audios\Dataset\1077_IOM_FEA_XX.wav,fear
6237,./Audios\Dataset\1077_IOM_HAP_XX.wav,happy
6238,./Audios\Dataset\1077_IOM_NEU_XX.wav,neutral
6239,./Audios\Dataset\1077_IOM_SAD_XX.wav,sad
6240,./Audios\Dataset\1077_ITH_ANG_XX.wav,angry
6241,./Audios\Dataset\1077_ITH_DIS_XX.wav,disgust
6242,./Audios\Dataset\1077_ITH_FEA_XX.wav,fear
6243,./Audios\Dataset\1077_ITH_HAP_XX.wav,happy
6244,./Audios\Dataset\1077_ITH_NEU_XX.wav,neutral
6245,./Audios\Dataset\1077_ITH_SAD_XX.wav,sad
6246,./Audios\Dataset\1077_ITS_ANG_XX.wav,angry
6247,./Audios\Dataset\1077_ITS_DIS_XX.wav,disgust
6248,./Audios\Dataset\1077_ITS_FEA_XX.wav,fear
6249,./Audios\Dataset\1077_ITS_HAP_XX.wav,happy
6250,./Audios\Dataset\1077_ITS_NEU_XX.wav,neutral
6251,./Audios\Dataset\1077_ITS_SAD_XX.wav,sad
6252,./Audios\Dataset\1077_IWL_ANG_XX.wav,angry
6253,./Audios\Dataset\1077_IWL_DIS_XX.wav,disgust
6254,./Audios\Dataset\1077_IWL_FEA_XX.wav,fear
6255,./Audios\Dataset\1077_IWL_HAP_XX.wav,happy
6256,./Audios\Dataset\1077_IWL_NEU_XX.wav,neutral
6257,./Audios\Dataset\1077_IWL_SAD_XX.wav,sad
6258,./Audios\Dataset\1077_IWW_ANG_XX.wav,angry
6259,./Audios\Dataset\1077_IWW_DIS_XX.wav,disgust
6260,./Audios\Dataset\1077_IWW_FEA_XX.wav,fear
6261,./Audios\Dataset\1077_IWW_HAP_XX.wav,happy
6262,./Audios\Dataset\1077_IWW_NEU_XX.wav,neutral
6263,./Audios\Dataset\1077_IWW_SAD_XX.wav,sad
6264,./Audios\Dataset\1077_MTI_ANG_XX.wav,angry
6265,./Audios\Dataset\1077_MTI_DIS_XX.wav,disgust
6266,./Audios\Dataset\1077_MTI_FEA_XX.wav,fear
6267,./Audios\Dataset\1077_MTI_HAP_XX.wav,happy
6268,./Audios\Dataset\1077_MTI_NEU_XX.wav,neutral
6269,./Audios\Dataset\1077_MTI_SAD_XX.wav,sad
6270,./Audios\Dataset\1077_TAI_ANG_XX.wav,angry
6271,./Audios\Dataset\1077_TAI_DIS_XX.wav,disgust
6272,./Audios\Dataset\1077_TAI_FEA_XX.wav,fear
6273,./Audios\Dataset\1077_TAI_HAP_XX.wav,happy
6274,./Audios\Dataset\1077_TAI_NEU_XX.wav,neutral
6275,./Audios\Dataset\1077_TAI_SAD_XX.wav,sad
6276,./Audios\Dataset\1077_TIE_ANG_XX.wav,angry
6277,./Audios\Dataset\1077_TIE_DIS_XX.wav,disgust
6278,./Audios\Dataset\1077_TIE_FEA_XX.wav,fear
6279,./Audios\Dataset\1077_TIE_HAP_XX.wav,happy
6280,./Audios\Dataset\1077_TIE_NEU_XX.wav,neutral
6281,./Audios\Dataset\1077_TIE_SAD_XX.wav,sad
6282,./Audios\Dataset\1077_TSI_ANG_XX.wav,angry
6283,./Audios\Dataset\1077_TSI_DIS_XX.wav,disgust
6284,./Audios\Dataset\1077_TSI_FEA_XX.wav,fear
6285,./Audios\Dataset\1077_TSI_HAP_XX.wav,happy
6286,./Audios\Dataset\1077_TSI_NEU_XX.wav,neutral
6287,./Audios\Dataset\1077_TSI_SAD_XX.wav,sad
6288,./Audios\Dataset\1077_WSI_ANG_XX.wav,angry
6289,./Audios\Dataset\1077_WSI_DIS_XX.wav,disgust
6290,./Audios\Dataset\1077_WSI_FEA_XX.wav,fear
6291,./Audios\Dataset\1077_WSI_HAP_XX.wav,happy
6292,./Audios\Dataset\1077_WSI_NEU_XX.wav,neutral
6293,./Audios\Dataset\1077_WSI_SAD_XX.wav,sad
6294,./Audios\Dataset\1078_DFA_ANG_XX.wav,angry
6295,./Audios\Dataset\1078_DFA_DIS_XX.wav,disgust
6296,./Audios\Dataset\1078_DFA_FEA_XX.wav,fear
6297,./Audios\Dataset\1078_DFA_HAP_XX.wav,happy
6298,./Audios\Dataset\1078_DFA_NEU_XX.wav,neutral
6299,./Audios\Dataset\1078_DFA_SAD_XX.wav,sad
6300,./Audios\Dataset\1078_IEO_ANG_HI.wav,angry
6301,./Audios\Dataset\1078_IEO_ANG_LO.wav,angry
6302,./Audios\Dataset\1078_IEO_ANG_MD.wav,angry
6303,./Audios\Dataset\1078_IEO_DIS_HI.wav,disgust
6304,./Audios\Dataset\1078_IEO_DIS_LO.wav,disgust
6305,./Audios\Dataset\1078_IEO_DIS_MD.wav,disgust
6306,./Audios\Dataset\1078_IEO_FEA_HI.wav,fear
6307,./Audios\Dataset\1078_IEO_FEA_LO.wav,fear
6308,./Audios\Dataset\1078_IEO_FEA_MD.wav,fear
6309,./Audios\Dataset\1078_IEO_HAP_HI.wav,happy
6310,./Audios\Dataset\1078_IEO_HAP_LO.wav,happy
6311,./Audios\Dataset\1078_IEO_HAP_MD.wav,happy
6312,./Audios\Dataset\1078_IEO_NEU_XX.wav,neutral
6313,./Audios\Dataset\1078_IEO_SAD_HI.wav,sad
6314,./Audios\Dataset\1078_IEO_SAD_LO.wav,sad
6315,./Audios\Dataset\1078_IEO_SAD_MD.wav,sad
6316,./Audios\Dataset\1078_IOM_ANG_XX.wav,angry
6317,./Audios\Dataset\1078_IOM_DIS_XX.wav,disgust
6318,./Audios\Dataset\1078_IOM_FEA_XX.wav,fear
6319,./Audios\Dataset\1078_IOM_HAP_XX.wav,happy
6320,./Audios\Dataset\1078_IOM_NEU_XX.wav,neutral
6321,./Audios\Dataset\1078_IOM_SAD_XX.wav,sad
6322,./Audios\Dataset\1078_ITH_ANG_XX.wav,angry
6323,./Audios\Dataset\1078_ITH_DIS_XX.wav,disgust
6324,./Audios\Dataset\1078_ITH_FEA_XX.wav,fear
6325,./Audios\Dataset\1078_ITH_HAP_XX.wav,happy
6326,./Audios\Dataset\1078_ITH_NEU_XX.wav,neutral
6327,./Audios\Dataset\1078_ITH_SAD_XX.wav,sad
6328,./Audios\Dataset\1078_ITS_ANG_XX.wav,angry
6329,./Audios\Dataset\1078_ITS_DIS_XX.wav,disgust
6330,./Audios\Dataset\1078_ITS_FEA_XX.wav,fear
6331,./Audios\Dataset\1078_ITS_HAP_XX.wav,happy
6332,./Audios\Dataset\1078_ITS_NEU_XX.wav,neutral
6333,./Audios\Dataset\1078_ITS_SAD_XX.wav,sad
6334,./Audios\Dataset\1078_IWL_ANG_XX.wav,angry
6335,./Audios\Dataset\1078_IWL_DIS_XX.wav,disgust
6336,./Audios\Dataset\1078_IWL_FEA_XX.wav,fear
6337,./Audios\Dataset\1078_IWL_HAP_XX.wav,happy
6338,./Audios\Dataset\1078_IWL_NEU_XX.wav,neutral
6339,./Audios\Dataset\1078_IWL_SAD_XX.wav,sad
6340,./Audios\Dataset\1078_IWW_ANG_XX.wav,angry
6341,./Audios\Dataset\1078_IWW_DIS_XX.wav,disgust
6342,./Audios\Dataset\1078_IWW_FEA_XX.wav,fear
6343,./Audios\Dataset\1078_IWW_HAP_XX.wav,happy
6344,./Audios\Dataset\1078_IWW_NEU_XX.wav,neutral
6345,./Audios\Dataset\1078_IWW_SAD_XX.wav,sad
6346,./Audios\Dataset\1078_MTI_ANG_XX.wav,angry
6347,./Audios\Dataset\1078_MTI_DIS_XX.wav,disgust
6348,./Audios\Dataset\1078_MTI_FEA_XX.wav,fear
6349,./Audios\Dataset\1078_MTI_HAP_XX.wav,happy
6350,./Audios\Dataset\1078_MTI_NEU_XX.wav,neutral
6351,./Audios\Dataset\1078_MTI_SAD_XX.wav,sad
6352,./Audios\Dataset\1078_TAI_ANG_XX.wav,angry
6353,./Audios\Dataset\1078_TAI_DIS_XX.wav,disgust
6354,./Audios\Dataset\1078_TAI_FEA_XX.wav,fear
6355,./Audios\Dataset\1078_TAI_HAP_XX.wav,happy
6356,./Audios\Dataset\1078_TAI_NEU_XX.wav,neutral
6357,./Audios\Dataset\1078_TAI_SAD_XX.wav,sad
6358,./Audios\Dataset\1078_TIE_ANG_XX.wav,angry
6359,./Audios\Dataset\1078_TIE_DIS_XX.wav,disgust
6360,./Audios\Dataset\1078_TIE_FEA_XX.wav,fear
6361,./Audios\Dataset\1078_TIE_HAP_XX.wav,happy
6362,./Audios\Dataset\1078_TIE_NEU_XX.wav,neutral
6363,./Audios\Dataset\1078_TIE_SAD_XX.wav,sad
6364,./Audios\Dataset\1078_TSI_ANG_XX.wav,angry
6365,./Audios\Dataset\1078_TSI_DIS_XX.wav,disgust
6366,./Audios\Dataset\1078_TSI_FEA_XX.wav,fear
6367,./Audios\Dataset\1078_TSI_HAP_XX.wav,happy
6368,./Audios\Dataset\1078_TSI_NEU_XX.wav,neutral
6369,./Audios\Dataset\1078_TSI_SAD_XX.wav,sad
6370,./Audios\Dataset\1078_WSI_ANG_XX.wav,angry
6371,./Audios\Dataset\1078_WSI_DIS_XX.wav,disgust
6372,./Audios\Dataset\1078_WSI_FEA_XX.wav,fear
6373,./Audios\Dataset\1078_WSI_HAP_XX.wav,happy
6374,./Audios\Dataset\1078_WSI_NEU_XX.wav,neutral
6375,./Audios\Dataset\1078_WSI_SAD_XX.wav,sad
6376,./Audios\Dataset\1079_DFA_ANG_XX.wav,angry
6377,./Audios\Dataset\1079_DFA_DIS_XX.wav,disgust
6378,./Audios\Dataset\1079_DFA_FEA_XX.wav,fear
6379,./Audios\Dataset\1079_DFA_HAP_XX.wav,happy
6380,./Audios\Dataset\1079_DFA_NEU_XX.wav,neutral
6381,./Audios\Dataset\1079_DFA_SAD_XX.wav,sad
6382,./Audios\Dataset\1079_IEO_ANG_HI.wav,angry
6383,./Audios\Dataset\1079_IEO_ANG_LO.wav,angry
6384,./Audios\Dataset\1079_IEO_ANG_MD.wav,angry
6385,./Audios\Dataset\1079_IEO_DIS_HI.wav,disgust
6386,./Audios\Dataset\1079_IEO_DIS_LO.wav,disgust
6387,./Audios\Dataset\1079_IEO_DIS_MD.wav,disgust
6388,./Audios\Dataset\1079_IEO_FEA_HI.wav,fear
6389,./Audios\Dataset\1079_IEO_FEA_LO.wav,fear
6390,./Audios\Dataset\1079_IEO_FEA_MD.wav,fear
6391,./Audios\Dataset\1079_IEO_HAP_HI.wav,happy
6392,./Audios\Dataset\1079_IEO_HAP_LO.wav,happy
6393,./Audios\Dataset\1079_IEO_HAP_MD.wav,happy
6394,./Audios\Dataset\1079_IEO_NEU_XX.wav,neutral
6395,./Audios\Dataset\1079_IEO_SAD_HI.wav,sad
6396,./Audios\Dataset\1079_IEO_SAD_LO.wav,sad
6397,./Audios\Dataset\1079_IEO_SAD_MD.wav,sad
6398,./Audios\Dataset\1079_IOM_ANG_XX.wav,angry
6399,./Audios\Dataset\1079_IOM_DIS_XX.wav,disgust
6400,./Audios\Dataset\1079_IOM_FEA_XX.wav,fear
6401,./Audios\Dataset\1079_IOM_HAP_XX.wav,happy
6402,./Audios\Dataset\1079_IOM_NEU_XX.wav,neutral
6403,./Audios\Dataset\1079_IOM_SAD_XX.wav,sad
6404,./Audios\Dataset\1079_ITH_ANG_XX.wav,angry
6405,./Audios\Dataset\1079_ITH_DIS_XX.wav,disgust
6406,./Audios\Dataset\1079_ITH_FEA_XX.wav,fear
6407,./Audios\Dataset\1079_ITH_HAP_XX.wav,happy
6408,./Audios\Dataset\1079_ITH_NEU_XX.wav,neutral
6409,./Audios\Dataset\1079_ITH_SAD_XX.wav,sad
6410,./Audios\Dataset\1079_ITS_ANG_XX.wav,angry
6411,./Audios\Dataset\1079_ITS_DIS_XX.wav,disgust
6412,./Audios\Dataset\1079_ITS_FEA_XX.wav,fear
6413,./Audios\Dataset\1079_ITS_HAP_XX.wav,happy
6414,./Audios\Dataset\1079_ITS_NEU_XX.wav,neutral
6415,./Audios\Dataset\1079_ITS_SAD_XX.wav,sad
6416,./Audios\Dataset\1079_IWL_ANG_XX.wav,angry
6417,./Audios\Dataset\1079_IWL_DIS_XX.wav,disgust
6418,./Audios\Dataset\1079_IWL_FEA_XX.wav,fear
6419,./Audios\Dataset\1079_IWL_HAP_XX.wav,happy
6420,./Audios\Dataset\1079_IWL_NEU_XX.wav,neutral
6421,./Audios\Dataset\1079_IWL_SAD_XX.wav,sad
6422,./Audios\Dataset\1079_IWW_ANG_XX.wav,angry
6423,./Audios\Dataset\1079_IWW_DIS_XX.wav,disgust
6424,./Audios\Dataset\1079_IWW_FEA_XX.wav,fear
6425,./Audios\Dataset\1079_IWW_HAP_XX.wav,happy
6426,./Audios\Dataset\1079_IWW_NEU_XX.wav,neutral
6427,./Audios\Dataset\1079_IWW_SAD_XX.wav,sad
6428,./Audios\Dataset\1079_MTI_ANG_XX.wav,angry
6429,./Audios\Dataset\1079_MTI_DIS_XX.wav,disgust
6430,./Audios\Dataset\1079_MTI_FEA_XX.wav,fear
6431,./Audios\Dataset\1079_MTI_HAP_XX.wav,happy
6432,./Audios\Dataset\1079_MTI_NEU_XX.wav,neutral
6433,./Audios\Dataset\1079_MTI_SAD_XX.wav,sad
6434,./Audios\Dataset\1079_TAI_ANG_XX.wav,angry
6435,./Audios\Dataset\1079_TAI_DIS_XX.wav,disgust
6436,./Audios\Dataset\1079_TAI_FEA_XX.wav,fear
6437,./Audios\Dataset\1079_TAI_HAP_XX.wav,happy
6438,./Audios\Dataset\1079_TAI_NEU_XX.wav,neutral
6439,./Audios\Dataset\1079_TAI_SAD_XX.wav,sad
6440,./Audios\Dataset\1079_TIE_ANG_XX.wav,angry
6441,./Audios\Dataset\1079_TIE_DIS_XX.wav,disgust
6442,./Audios\Dataset\1079_TIE_FEA_XX.wav,fear
6443,./Audios\Dataset\1079_TIE_HAP_XX.wav,happy
6444,./Audios\Dataset\1079_TIE_NEU_XX.wav,neutral
6445,./Audios\Dataset\1079_TIE_SAD_XX.wav,sad
6446,./Audios\Dataset\1079_TSI_ANG_XX.wav,angry
6447,./Audios\Dataset\1079_TSI_DIS_XX.wav,disgust
6448,./Audios\Dataset\1079_TSI_FEA_XX.wav,fear
6449,./Audios\Dataset\1079_TSI_HAP_XX.wav,happy
6450,./Audios\Dataset\1079_TSI_NEU_XX.wav,neutral
6451,./Audios\Dataset\1079_TSI_SAD_XX.wav,sad
6452,./Audios\Dataset\1079_WSI_ANG_XX.wav,angry
6453,./Audios\Dataset\1079_WSI_DIS_XX.wav,disgust
